!Gene_Label	CT2	CT3	CT4	CT5
Gene_37	69.9353648813326	19.5250531517312	32.261247877839	41.6064531454273
Gene_38	250.270829937365	219.489439779934	64.5331550984946	84.4911934299754
Gene_39	6444.15353008171	1025.51053507614	619.304712563677	396.146052000788
Gene_40	385.852327309542	116.239133585788	238.877030374818	154.627258551207
Gene_41	80.5021676658684	18.4011943277095	22.8710790601112	52.4362241042708
Gene_42	1968.2111367588	618.960862318108	1188.13829022325	558.895484524561
Gene_43	2615.78366162963	1805.35794355583	925.425208141036	753.250733519126
Gene_44	86.4347954340718	47.2627982499565	30.4905678646171	17.4603299037611
Gene_45	51.6095562823086	43.4756834349453	15.19862986144	34.7110336964971
Gene_46	115.58076751668	45.2737974169254	11.5620741967217	48.0190487830387
Gene_47	992.951051789017	79.5244879451399	111.423577344817	452.867910900742
Gene_48	340.024814883654	295.715778114582	98.0167709878269	141.938568904391
Gene_49	421.661566165853	250.818911254362	73.5364730323976	215.951977313376
Gene_50	106.740205563913	19.0649670162727	31.3727002863689	9.15706232616855
Gene_51	671.645544909383	176.403453441651	116.454488648296	253.706294627561
Gene_52	172.672916400747	11.7965013387346	16.8437288164124	12.5103064591573
Gene_53	9041.09125723891	523.225337823239	549.81676525929	2275.69993979274
Gene_54	604.602650417494	290.493493072699	256.822728593405	85.8857656147211
Gene_55	6342.20541789446	1479.50693474037	1421.99475569127	1272.0968541449
Gene_56	8485.56151060786	515.809040878725	1953.63969059514	788.57275935739
Gene_57	70.3989042120328	13.1839075749928	12.276635991738	60.8040494089456
Gene_58	48.4649943128442	33.5252133746372	24.9402558792917	15.2036512949033
Gene_59	3136.26360703722	1255.24502436682	920.902645455488	1383.18564676871
Gene_60	6440.70635287202	513.950112959108	576.051908701544	686.872787505693
Gene_61	46.9430156311709	6.86337326006389	15.1178310907403	33.9743673173971
Gene_62	1014.34650478266	130.463122411829	342.329294513839	283.37724977628
Gene_63	496.076439282574	373.97392061388	51.1079284404946	104.297304325463
Gene_64	18.7536910413893	79.236593803688	46.9260694531625	58.2687394779469
Gene_65	352.004005534557	657.695134117329	206.013100732456	234.375515409927
Gene_66	604.743617882925	9879.98429026155	608.823296855516	910.589821491632
Gene_67	21.1760826971013	87.5363316196598	69.5205156329188	35.7536521911201
Gene_68	32.800765485088	45.9416125951603	38.2789531160051	42.6253755463269
Gene_69	135.925769419503	354.431716601383	153.914593193321	60.5114852403729
Gene_70	309.022233082288	353.966799126866	114.130746942024	190.421087560288
Gene_71	501.415405555136	5138.46874811049	2607.15370676732	1488.33721436552
Gene_72	273.264963094483	1012.78088993994	276.678502114767	93.7906337223269
Gene_73	1543.86802618836	6814.07705440412	2252.42697100606	599.279091625812
Gene_74	1079.86197267494	3180.2455899175	1899.67977066563	586.334294342073
Gene_75	1620.81043579352	6337.801566092	2904.49300723257	712.412325244288
Gene_76	37.5509152595911	129.847053112691	43.3091501343218	53.4725485342486
Gene_77	11.122493462005	71.9849783428802	13.4248485946564	8.92295949426287
Gene_78	10.0763290466941	80.6766391630407	14.3375543339474	29.0974676436446
Gene_79	10.2466094686544	69.7717460484652	7.30484334449347	81.9135572450815
Gene_80	13.4798362939181	63.9042251390009	21.0239461070448	14.4097890184441
Gene_81	97.6961128482952	271.942128242678	369.121489062696	92.4455554063421
Gene_82	113.573419654613	438.466010295201	387.977385396229	333.681780424588
Gene_83	180.115140439619	514.081654906232	77.812612868189	207.500590385776
Gene_84	9.90291827725345	139.949185743745	16.6366280598931	17.1325847757113
Gene_85	30.6229952641446	179.10259250803	14.4479837424067	23.5675562649007
Gene_86	101.675121108344	704.836220323253	64.0224478862795	53.9330643502906
Gene_87	2872.11193067105	2735.22620055033	771.713203379643	856.576289413277
Gene_88	1130.4693850705	7453.55463121827	401.862013170702	1235.79806381493
Gene_89	23.701206013317	56.6771547560316	53.4972055304541	11.8689613762429
Gene_90	195.581001359086	846.764970244594	255.604807180853	448.396615963604
Gene_91	123.733770535647	529.791661582452	226.774807234344	93.1628708531219
Gene_92	2616.14912553236	8578.25910371695	1010.96480036471	509.818500832316
Gene_93	18.8618219062522	35.3699875795507	20.5518062883757	42.3680677893098
Gene_94	227.34059881432	739.224205050751	182.946262331008	77.9733114035857
Gene_95	19.4874299758547	126.979668894721	13.1237300510207	17.4023324607348
Gene_96	359.369115423013	446.648350958682	123.897891309813	239.379464643009
Gene_97	559.62415909763	898.057690243334	80.2949038590481	166.697646927562
Gene_98	303.567362287474	981.444798496833	100.331553860747	136.134286210577
Gene_99	10.8724374235437	113.413863620635	25.7875795965028	23.406760323021
Gene_100	292.579177940221	846.497227681756	185.627549088365	227.06632649646
Gene_101	10.0626982191806	87.4119647244699	56.6259063275231	25.2286884942192
Gene_102	52.1925264191184	62.0539790383362	23.5591373929103	36.2674757585149
Gene_103	21.1674637549598	67.5812505998756	11.1750841546906	24.233707131221
Gene_104	380.617852702988	981.795778238531	196.27744248331	169.810957952716
Gene_105	17.7300836667153	37.0810172581754	12.3037534809878	13.7416560334073
Gene_106	42.7537260572385	46.8605160990008	13.2912726036541	22.384391429417
Gene_107	3607.95804783742	7634.14591082066	1405.33447869329	1841.19939859798
Gene_108	882.754904263162	3091.22103362435	1967.57582907014	2280.38409044717
Gene_109	326.738620618866	357.853161232418	306.393339035445	55.3748890127705
Gene_110	7.23805928511989	58.3957892693239	45.605306724881	11.8185884083969
Gene_111	515.051382107684	6870.19677609135	985.457428564183	2669.0441700256
Gene_112	14.4360489185487	42.76239856496	13.2555106760911	13.6165420182064
Gene_113	15.3935443718369	63.0550704995251	23.2753230433543	44.5461177491801
Gene_114	72.1726080826231	952.120442969888	100.511050626841	78.2087239265389
Gene_115	181.707632931428	926.613611264192	125.731172505786	238.350924976243
Gene_116	22.2313452604968	49.3151985098369	10.8216035569461	41.1712053217829
Gene_117	805.287666389385	2009.23002226905	580.272626357086	1699.71262772063
Gene_118	10.9988715764193	59.8596553495691	36.3318086592734	19.7420971125286
Gene_119	20.5261085756103	120.437144974656	27.911927444135	14.9513134751574
Gene_120	18.7662606361702	41.0025143680281	16.6375384010536	17.183574626493
Gene_121	2922.50499714664	7899.9952295435	970.388098212461	1289.26633784128
Gene_122	303.215045902659	1117.60878918422	66.7919445403283	145.739967085878
Gene_123	462.821277561774	709.466594057517	124.017507719757	69.0436827275606
Gene_124	2334.78509823821	5989.08153369531	1892.2575219298	1034.47531929404
Gene_125	214.097402539856	230.18122997862	963.354378054383	124.19419342026
Gene_126	97.3222792271296	431.48619436302	297.152942893398	392.238886182314
Gene_127	1465.08052229391	895.233153879104	7841.44726870542	1765.47424134846
Gene_128	55.8909695943394	24.7636005221061	122.788689443216	23.3968740743576
Gene_129	2229.59655463182	1398.53299666752	3954.89177658286	1430.39551748564
Gene_130	2977.08782798499	1187.28950550732	8245.98546389352	2075.47435086382
Gene_131	566.511620910538	782.792751314303	2470.71913507954	1057.71883845917
Gene_132	593.058132289968	1969.65796037505	3349.14787633989	606.817485601596
Gene_133	30.6529050385687	21.1605321868389	139.837422962017	13.5279158388925
Gene_134	1818.04921680217	1551.05375342747	7361.07362749119	440.160603351305
Gene_135	878.811521804115	1164.36962062943	6309.22325087679	1218.41857857401
Gene_136	185.465734278352	310.244317901812	795.862262755434	84.1962148631937
Gene_137	38.122050376854	58.4531577419824	104.366977251268	9.09313925507721
Gene_138	330.899286370421	121.085126956705	413.389833503229	92.9710034204332
Gene_139	657.220296690165	505.310313671029	2941.95661072891	1855.03438314887
Gene_140	21.3529848266629	8.51557619650878	131.918918435942	70.3824273956326
Gene_141	3188.55891120498	2145.54983920869	6542.48605264262	1249.1500944471
Gene_142	617.970964465367	1373.5238917594	2817.55854768222	2573.73227114023
Gene_143	256.68683472648	286.667653940752	838.721054551066	117.716496033664
Gene_144	2456.85131452105	1297.04807872849	5355.3812046894	998.388500738254
Gene_145	36.4862300837576	49.0863454991121	145.334810589506	13.3037483233513
Gene_146	22.6704175305897	21.1956287770438	41.0260570214424	21.7958934905837
Gene_147	2114.98545162804	587.409400474574	3525.1259701605	399.849743889828
Gene_148	52.5384997714524	15.8205473677877	42.6202813713568	29.406043092388
Gene_149	37.7598743224274	54.2769677277301	63.6734558986568	64.5787559429015
Gene_150	337.489256948773	68.1137179671805	563.52633150907	295.554019709123
Gene_151	1824.6577765877	856.860908947366	2396.36650280441	3628.4914390423
Gene_152	300.562396137351	67.5758096120657	404.19199364364	57.1199758592017
Gene_153	1847.06780888899	2811.51206157814	2457.20236431804	1581.50033890519
Gene_154	209.401999746413	197.124824212897	632.579621379276	298.736387538479
Gene_155	598.769844097725	570.66206708194	5718.36692083412	1569.26811738327
Gene_156	27.9257661289869	20.5862970809288	57.5479222216923	49.3096768899533
Gene_157	387.306353180839	380.128844698305	600.625694704172	442.636617015283
Gene_158	149.213764250659	272.8906361607	348.024584782228	167.468832250288
Gene_159	108.054702518006	77.4467829615136	603.033576348534	82.2478846150771
Gene_160	22.6239594531799	49.1264643261667	130.614017843904	23.749718919902
Gene_161	2277.28196086216	2297.17987569756	2257.25280890947	1548.58869631876
Gene_162	10.3597048368909	48.154589988449	100.165101700824	15.2044379181273
Gene_163	1555.31360045163	1853.26288190794	5366.63076203956	534.3871925886
Gene_164	332.768991650166	175.227556923656	1048.14627676823	176.110458763474
Gene_165	19.4859093615465	9.31429024340389	46.4114804923771	8.81228153684375
Gene_166	61.7999397819075	20.3390456538519	52.8697820781006	26.1680723799172
Gene_167	13.4414240744908	25.012622818102	68.5360402780164	14.091388413093
Gene_168	220.436182990875	255.580791369843	904.27572209609	315.491886415068
Gene_169	546.832017175061	439.472075627411	1872.01894184061	724.453853452955
Gene_170	41.3189907259148	63.6887462519358	46.7537283051339	30.955458015664
Gene_171	10.0690416797488	33.0470250251358	42.979182538406	15.9825630693234
Gene_172	1516.63853459841	1010.31066949992	2516.81534799988	1475.31659453932
Gene_173	13.250612942581	34.1833987378951	61.9003341156559	21.0976432951094
Gene_174	1596.54936281212	2122.6415742791	8461.46043791359	1778.75644877157
Gene_175	2369.9108574187	2037.86569953542	6744.3789925383	538.645068050289
Gene_176	217.529247773182	366.826394039509	436.074293257585	283.243736433049
Gene_177	126.4501363765	117.309055777106	360.669120678139	91.4772684317085
Gene_178	150.8609906814	106.321285113176	816.56712990134	75.5766065056507
Gene_179	51.05764894421	8.13446464123654	51.2258963720771	16.4853296921169
Gene_180	2230.71615401943	2516.56581588154	5040.48178876951	568.076900184638
Gene_181	375.325057642597	302.207359322251	478.947260443773	180.728116452523
Gene_182	8.9412331542422	37.0527445485464	40.1917526955076	21.5186622594488
Gene_183	49.9941539543498	52.3523496993883	61.3308712840585	24.5478320130825
Gene_184	29.002103724706	19.3581790977108	145.708691306997	14.1625734217384
Gene_185	1841.79983971171	839.168592497094	7639.81606713041	761.734406734967
Gene_186	138.849788663488	333.134633175085	320.871489906461	105.980928615495
Gene_187	19.4858957462818	64.7373864136453	20.1296767911506	163.471818058842
Gene_188	625.375825174662	842.152164545113	1545.31101906193	5133.07390172881
Gene_189	350.969672854183	73.7711163404154	245.725466738911	559.873256886179
Gene_190	644.26029749454	1722.74127539881	1313.28547020679	1853.99377105994
Gene_191	1220.21604546784	710.232213521458	2906.84023935495	4597.94630713741
Gene_192	47.9893450325013	14.3478529657436	18.3962672307903	47.6676542971645
Gene_193	41.4576986585206	27.0074331853863	21.7691913030159	156.136229802671
Gene_194	63.5879626282443	61.106100027798	39.1038974100722	47.3170194173466
Gene_195	13.7192901790949	14.5702604407417	18.962818163256	49.1514663543047
Gene_196	1081.37594559223	1559.41536701679	1028.05986680861	3348.02382511452
Gene_197	2578.86734803899	1265.43231679281	2256.62891742349	2769.44853456868
Gene_198	104.387214256209	338.360366396469	298.409221984021	312.04692587543
Gene_199	80.3616647644943	127.954358702514	134.844115912498	376.887093586845
Gene_200	2665.53813867603	1362.76881176678	742.229322512693	7198.28544763683
Gene_201	38.5926331406382	20.0693440052109	14.1144825958265	128.548112398927
Gene_202	1999.88340088512	2160.08840707142	2058.4611125992	7411.98893242491
Gene_203	314.662259037547	305.175857112847	88.7234624961125	460.612571651477
Gene_204	62.0830522257633	358.025610335595	178.291463154354	658.112971963575
Gene_205	520.163912534796	1947.44820762637	1356.21707864392	5894.03843296781
Gene_206	500.495094399104	2516.66429981721	867.238322621432	4261.43938673103
Gene_207	455.93697732622	551.46406933839	560.368712388727	2605.08764546076
Gene_208	17.5002973338241	9.22049763168833	64.7967784805403	112.226768636559
Gene_209	93.6273992370193	62.9480329089396	79.4890291040269	258.018281517665
Gene_210	385.925134762827	950.731012209547	2335.09707572204	6945.11174996363
Gene_211	12.9705929474133	52.5919681582905	24.2633953084064	159.57673192373
Gene_212	17.8417050545995	21.4873779653595	36.6215568386124	47.8609722488884
Gene_213	1225.49184233461	2016.3937872077	545.490076448582	2514.18821589142
Gene_214	186.9239450701	344.043188591134	110.99882850669	308.83313750025
Gene_215	32.661981797433	40.8660662727217	16.2385782718999	213.917623146381
Gene_216	69.6549680817174	165.824383614529	221.776278121034	555.046406356309
Gene_217	1259.64433026897	2719.64103750234	462.451674690208	7669.50071401051
Gene_218	124.677304132762	251.362911918729	147.15695919809	928.93738530995
Gene_219	525.258147825147	1286.20567954645	2089.40583091854	2389.26546891387
Gene_220	367.879805542317	73.7297496309797	114.208149918145	271.98701106875
Gene_221	2476.58076128266	2790.37058443405	744.45239239307	3620.6599345825
Gene_222	726.162103766144	1655.4303039699	2166.89847636754	7850.13125967129
Gene_223	187.436048616604	274.391242966054	58.3674192926313	269.5921506426
Gene_224	895.740673960807	598.48472763325	2011.21581085	2991.34758054669
Gene_225	1334.33765270785	1050.06778832106	944.365678913894	6285.12421624634
Gene_226	231.106881443382	113.43691081361	126.453239861332	1190.658783499
Gene_227	1430.91489303902	1404.66024971563	1425.87784131787	6364.77370486781
Gene_228	9.68234343495831	16.125145136759	10.466670361513	49.1797193300605
Gene_229	18.2332047862275	36.7831707877506	35.1643640765886	116.038423659257
Gene_230	2153.22044610287	2998.11510056103	1094.61588682548	7238.68892402508
Gene_231	1643.78671132973	1295.32225291287	605.111273168953	2307.93565905384
Gene_232	312.896779561215	209.94413012812	237.393982309431	414.66400182052
Gene_233	31.977674418908	16.8120575095055	18.874132297491	222.504835720945
Gene_234	631.182477178006	591.023478097003	1549.98300387409	5455.15248483896
Gene_235	17.3746403202703	8.47666538407216	46.0545279474536	52.4119134098304
Gene_236	247.918366198509	135.251063377594	91.7222766759767	890.45497405589
Gene_237	612.314319237779	2408.44473526579	2096.23787942654	2625.74847930684
Gene_238	951.433838579079	2318.31329972632	2578.47653024438	3553.26017115329
Gene_239	26.287911342753	14.3021956706063	34.7757674382893	66.6750227514448
Gene_240	89.5365564492308	74.2991439423183	112.524442559338	697.89152962587
Gene_241	81.7583810349133	164.11155644023	100.966217866505	667.462322510762
Gene_242	1679.31242007515	1110.36741347237	587.471448931782	2919.01956040864
Gene_243	86.1167832258456	353.404527822748	262.845904933783	729.521302492392
Gene_244	86.1102624331086	176.648787642552	239.445437740065	891.598935350468
Gene_245	390.712572539773	1556.39409302702	949.436739106884	5083.72269930633
Gene_246	566.809907953317	470.739986883211	2311.13102097285	1955.04866043641
Gene_247	61.1819896558158	47.9047021752288	28.9547103960752	44.2223131708747
Gene_248	15.6584304656252	26.4926395433549	25.1107544687988	50.4066782381044
Gene_249	92.1989787329065	89.4874183487799	339.895339863544	733.960197900862
Gene_250	1933.83184928634	713.327966356741	1301.18895192298	3514.63516438303
