Gene_title	Bcells	CAFs	CD4_Tcells	CD8_Tcells	Endothelial	Macrophages	NKcells
SLCO2A1	0	0	0.282479728757225	0.617849046173466	828.470598388443	0	0
CLDN5	0	0	0	1.30321153647263	1054.6420832851	0	0
MMRN1	0	0	1.54209231600033	0.920786023761611	16.4807524535964	0	0
MYCT1	0.81430647051739	0	0.758850618876776	0.0975858102899777	136.936153396779	0.0533594034605449	0
GPR4	0.988099969109085	1.34151429396188	1.69746627679202	1.19229644685964	32.7699215662689	0.390683170794794	1.46273227142786
ECSCR	0	0	6.16964531651184	0.0527910002663355	658.953434139782	0	4.44927006518106
SOX18	0	0	0	0.00670950774676789	28.4094328674006	0	0
KDR	0.0237706890620914	0	0.0841679402679374	0.183252378137761	137.254150103658	0.0822354331321715	0.508934501314782
CXorf36	6.63140976931025	6.54787400285606	6.75554249377587	9.42692308158199	257.477055896761	3.54236140743836	7.29399286873727
MMRN2	2.13706785968176	5.54064959493829	3.28781484909353	2.427189361949	151.013679107188	0.760736879350887	1.11661815994529
GPR182	0	0	0	0.280166720166426	0	0	0
FLT4	2.07525589598154	1.33587832418256	5.11773336525659	2.61730859367483	48.4305043164125	0.793068375089541	2.94836148327652
PTPRB	2.84646816298595	0.177465057235704	3.37323556191111	2.35730187398301	147.834192408468	0.657876255815897	5.68852756402257
F2RL3	10.0594680131038	5.96384518376641	12.8149132651788	13.4561043800042	53.0389202307435	5.55826216362869	26.8009465263667
FLT1	3.53613703321795	6.4684514739939	9.61455644218457	10.9518355704827	97.103017064886	5.87609710020155	5.81216505081566
RHOJ	1.25162723768115	3.21670915176184	1.69834655578426	1.82635185387681	215.807889011094	3.37910927198214	0.403923910771179
CD163	0.0675967575308343	0	0.921930652182641	0.115070868392999	0	436.813043383242	0
CSF1R	1.93321143545537	0	0.349099777590577	1.92998588171618	0	592.372862364005	0
MSR1	0	0	0.944781311017709	2.65806856812896	0	436.558651330662	0
FPR3	0.0781805922555898	0	0.229816946948757	0.146277541925969	0	158.075708499075	0
C1QC	9.23882760470754	0	7.98155787899003	7.34630738883538	0	3986.60519617046	0
SIGLEC1	0.00315695358122627	0.0307417622843534	0.708122666937015	0.291726119258271	0	75.1148479587998	0
VSIG4	1.33851161448249	0	3.90196929970124	1.3126614493245	0	655.162459162906	0
CD14	0.0570117745520276	0.139732411926813	12.244106766517	7.14230989266998	55.9434471037534	3306.57017818472	9.94366867773163
IL1B	0	0	4.91239118551192	0.204617451268385	15.9579826623642	3381.31976798643	0.946052797541285
MS4A6A	0.444549820990946	2.68850946927575	2.89612068699819	85.9382715588674	0	1221.57773600533	20.4845252814746
APOC1	0	2.55718910932342	7.11282923391815	7.42193220594568	0	1564.35796016777	0.263295809376633
LILRB4	3.01182485838986	0	0.987860772800412	0.577830594681222	0	346.35434310882	0.322857267275634
F13A1	0.0109566884674052	6.20683585867901	1.67788358896687	0.233314629369416	0	465.477052960218	0
CD300E	1.34950532641701	2.52652335780838	2.06170783992418	2.57148237879929	0	188.345666915136	0.273157387554905
HAMP	0	0	0	0.0940445171538667	0	247.682846494725	0
CD300C	0	0	2.05705440650644	1.5084317402697	0	104.415080354603	0.352118393071611
SH2D1B	0	0	3.3032902775691	52.4477470291089	0	0	418.052502819612
KLRF1	0	0	0.71584014135265	11.1944276065337	0	0.0935466506256664	704.715125068793
NCR1	0	0	1.23872788189535	27.6400422029653	0	0	204.38869520699
CLIC3	0	79.0820182025652	9.63928611971297	80.0032325123252	67.2125862386808	0.231001713448777	677.264774261938
NMUR1	3.38385374454539	0.542174225597623	6.39004203792844	19.2851430463679	3.9337933891339	1.90257381232308	171.35270044944
GNLY	0	0	413.230112763182	348.134007655596	10.2493397122268	0.0508308191487628	13974.1022002441
CD160	0	0	0.382075717443738	84.6909330325543	0	0	318.709104007665
S1PR5	0.264436951047104	0	20.2728127173925	5.47580244536522	0.582913282524563	0.292740649900828	341.919887143707
FGFBP2	0	0	41.7972106790696	46.767370660741	6.04520550199423	0	1100.83979976239
GNPTAB	23.2089428705829	13.1826976587459	33.9910605273063	35.244311857151	24.322329507656	25.6616725963856	186.092722775347
UBASH3A	0.0895084798310197	0	107.444521235889	116.298412622867	0	0	6.57426717025303
THEMIS	0.134821352653813	0	81.3067698708273	113.583937186854	0	0.0683973492950317	22.4040127198939
CD28	0.924610041777729	0.0461126805218068	135.591554159948	90.9125888647395	0.546210828350357	26.7682664711613	0.911123120735288
ITK	0.0222842424544395	0	175.327422893073	225.821394762433	0	0.0429811422398879	60.3746468344469
BCL11B	0	0.620422557096249	55.194416442795	38.7304566513818	0	0.0234196774508001	11.0819513193006
CD5	1.05105432340124	0	238.848885959814	108.76022338047	0	1.53152275622491	0
IL7R	0.0371406974567697	0	565.768546823337	132.934947065816	0	25.7706901746	107.499384738823
